Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code_CPC,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2001,2001,ha,13300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2001,2001,kg/ha,23112.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2001,2001,t,307400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2002,2002,ha,12700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2002,2002,kg/ha,22574.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2002,2002,t,286700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2003,2003,ha,11900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2003,2003,kg/ha,22554.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2003,2003,t,268400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2004,2004,ha,11100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2004,2004,kg/ha,22396.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2004,2004,t,248600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2005,2005,ha,10400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2005,2005,kg/ha,23192.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2005,2005,t,241200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2006,2006,ha,9830.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2006,2006,kg/ha,22034.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2006,2006,t,216600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2007,2007,ha,9530.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2007,2007,kg/ha,23221.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2007,2007,t,221300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2008,2008,ha,9210.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2008,2008,kg/ha,22638.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2008,2008,t,208500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2009,2009,ha,8870.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2009,2009,kg/ha,22480.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2009,2009,t,199400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2010,2010,ha,8560.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2010,2010,kg/ha,21974.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2010,2010,t,188100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2011,2011,ha,8180.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2011,2011,kg/ha,22053.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2011,2011,t,180400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2012,2012,ha,7860.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2012,2012,kg/ha,22430.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2012,2012,t,176300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2013,2013,ha,7560.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2013,2013,kg/ha,22314.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2013,2013,t,168700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2014,2014,ha,7300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2014,2014,kg/ha,22958.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2014,2014,t,167600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2015,2015,ha,7080.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2015,2015,kg/ha,22316.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2015,2015,t,158000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2016,2016,ha,6950.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2016,2016,kg/ha,22762.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2016,2016,t,158200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2017,2017,ha,6770.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2017,2017,kg/ha,22895.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2017,2017,t,155000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2018,2018,ha,6630.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2018,2018,kg/ha,23061.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2018,2018,t,152900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2019,2019,ha,6410.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2019,2019,kg/ha,24337.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2019,2019,t,156000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2020,2020,ha,6250.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2020,2020,kg/ha,23664.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2020,2020,t,147900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2021,2021,ha,6090.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2021,2021,kg/ha,24630.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2021,2021,t,150000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2022,2022,ha,5790.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2022,2022,kg/ha,24594.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2022,2022,t,142400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01229,Cantaloupes and other melons,2023,2023,ha,5603.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01229,Cantaloupes and other melons,2023,2023,kg/ha,24329.7,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01229,Cantaloupes and other melons,2023,2023,t,136312.19,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2000,2000,ha,22300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2000,2000,kg/ha,30569.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2000,2000,t,681700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2001,2001,ha,21700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2001,2001,kg/ha,31857.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2001,2001,t,691300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2002,2002,ha,20500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2002,2002,kg/ha,31400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2002,2002,t,643700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2003,2003,ha,26420.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2003,2003,kg/ha,31718.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2003,2003,t,838000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2004,2004,ha,25210.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2004,2004,kg/ha,31078.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2004,2004,t,783500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2005,2005,ha,24740.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2005,2005,kg/ha,31046.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2005,2005,t,768100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2006,2006,ha,24190.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2006,2006,kg/ha,32029.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2006,2006,t,774800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2007,2007,ha,19100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2007,2007,kg/ha,34863.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2007,2007,t,665900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2008,2008,ha,19300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2008,2008,kg/ha,34031.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2008,2008,t,656800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01251,Carrots and turnips,2009,2009,ha,19000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01251,Carrots and turnips,2009,2009,kg/ha,34215.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01251,Carrots and turnips,2009,2009,t,650100.0,A,Official figure,No additional notes
